pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
5a87b173b093f80001a7ece9,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,5,religion,0,low,religion,34,Do you believe in God or a higher power?,4,realistic-green
5a87b173b093f80001a7ece9,35,Do you believe in an afterlife?,2,religion,your partner believes in an afterlife?,5,religion,0,low,religion,34,Do you believe in God or a higher power?,4,realistic-green
5a9353586219a30001d2f2af,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,4,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,4,arbitrary,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,3,Do you work from home?,5,arbitrary,your partner works from home?,3,arbitrary,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,4,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,6,Have you stayed in the same place for your entire life?,4,background,your partner has stayed in the same place for your entire life?,2,background,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,4,background,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,3,background,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,11,Are you a parent or caregiver?,5,identity,your partner is a parent or caregiver?,1,identity,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,14,Do you feel like an outsider in your local community?,3,identity,your partner feels like an outsider in their local community?,3,identity,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,2,identity,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,4,morality,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,3,morality,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,19,Can a machine be moral?,4,morality,your partner believes a machine can be moral?,2,morality,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,3,morality,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,2,politics,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,4,politics,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,23,Do you affiliate with any political party?,1,politics,your partner affiliates with any political party?,3,politics,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,24,Should events in politicians' personal lives impact their ability to hold public office?,3,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,25,Are you going to vote in the next election?,1,politics,your partner will vote in the next election?,1,politics,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,5,preferences,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,4,preferences,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,3,preferences,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,5,preferences,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,30,Do you create art?,3,preferences,your partner creates art?,4,preferences,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,31,Do you regularly attend religious services?,2,religion,your partner regularly attends religious services?,2,religion,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,32,Are you a spiritual person?,4,religion,your partner is a spiritual person?,3,religion,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,0,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,34,Do you believe in God or a higher power?,4,religion,your partner believes in God or a higher power?,4,religion,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5a9353586219a30001d2f2af,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,4,religion,1,low,identity,11,Are you a parent or caregiver?,4,distinct-emerald
5acbd1ecf69e940001d9cd4d,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,3,arbitrary,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,3,Do you work from home?,1,arbitrary,your partner works from home?,3,arbitrary,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,4,Do you go out on weekdays?,5,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,3,arbitrary,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,1,background,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,8,Do you enjoy spending time with your family?,1,background,your partner enjoys spending time with their family?,4,background,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,9,Do you live in a city?,5,background,your partner lives in a city?,1,background,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,10,Do you live in a warm climate?,3,background,your partner lives in a warm climate?,4,background,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,2,identity,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,3,identity,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,3,morality,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,3,morality,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,18,Are people innately good?,2,morality,your partner believes people are innately good?,3,morality,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,3,morality,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,3,politics,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,22,Do you think elected officials work to support the public's best interest?,1,politics,your partner believes elected officials work to support the public's best interest?,3,politics,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,23,Do you affiliate with any political party?,1,politics,your partner affiliates with any political party?,3,politics,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,24,Should events in politicians' personal lives impact their ability to hold public office?,3,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,3,politics,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,3,preferences,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,2,preferences,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,3,preferences,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,3,preferences,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,30,Do you create art?,5,preferences,your partner creates art?,3,preferences,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,32,Are you a spiritual person?,3,religion,your partner is a spiritual person?,3,religion,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,1,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,34,Do you believe in God or a higher power?,3,religion,your partner believes in God or a higher power?,3,religion,0,low,background,9,Do you live in a city?,4,rural-harlequin
5acbd1ecf69e940001d9cd4d,35,Do you believe in an afterlife?,3,religion,your partner believes in an afterlife?,3,religion,1,low,background,9,Do you live in a city?,4,rural-harlequin
5aef97b09516fe00010959f4,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,4,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,4,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,3,Do you work from home?,5,arbitrary,your partner works from home?,2,arbitrary,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,2,arbitrary,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,5,Do you eat breakfast?,4,arbitrary,your partner eats breakfast?,4,arbitrary,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,4,background,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,5,background,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,9,Do you live in a city?,4,background,your partner lives in a city?,2,background,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,2,background,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,5,identity,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,12,Do you identify as the gender which you were assigned at birth?,4,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,13,Do you identify as heterosexual?,2,identity,your partner identifies as heterosexual?,4,identity,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,2,identity,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,4,identity,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,4,morality,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,2,morality,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,3,morality,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,2,morality,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,2,politics,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,22,Do you think elected officials work to support the public's best interest?,1,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,23,Do you affiliate with any political party?,5,politics,your partner affiliates with any political party?,4,politics,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,4,politics,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,4,preferences,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,4,preferences,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,4,preferences,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,5,preferences,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,30,Do you create art?,5,preferences,your partner creates art?,4,preferences,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,31,Do you regularly attend religious services?,2,religion,your partner regularly attends religious services?,4,religion,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,32,Are you a spiritual person?,3,religion,your partner is a spiritual person?,4,religion,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,33,Are you affiliated with any organized religion?,2,religion,your partner is affiliated with any organized religion?,4,religion,0,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,34,Do you believe in God or a higher power?,4,religion,your partner believes in God or a higher power?,4,religion,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5aef97b09516fe00010959f4,35,Do you believe in an afterlife?,4,religion,your partner believes in an afterlife?,4,religion,1,low,identity,11,Are you a parent or caregiver?,4,unsightly-moccasin
5afa5252672ea800010d97e6,1,Do you exercise regularly?,4,arbitrary,your partner exercises regularly?,3,arbitrary,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,4,arbitrary,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,3,Do you work from home?,4,arbitrary,your partner works from home?,4,arbitrary,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,2,arbitrary,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,4,arbitrary,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,7,Did you or your family immigrate to a new country?,5,background,your partner or their family immigrated to a new country?,2,background,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,8,Do you enjoy spending time with your family?,1,background,your partner enjoys spending time with their family?,4,background,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,10,Do you live in a warm climate?,2,background,your partner lives in a warm climate?,4,background,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,2,identity,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,14,Do you feel like an outsider in your local community?,3,identity,your partner feels like an outsider in their local community?,4,identity,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,1,identity,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,3,morality,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,17,Is lying acceptable?,3,morality,your partner believes lying is acceptable?,3,morality,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,18,Are people innately good?,3,morality,your partner believes people are innately good?,3,morality,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,19,Can a machine be moral?,1,morality,your partner believes a machine can be moral?,2,morality,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,3,morality,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,3,politics,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,22,Do you think elected officials work to support the public's best interest?,1,politics,your partner believes elected officials work to support the public's best interest?,3,politics,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,23,Do you affiliate with any political party?,5,politics,your partner affiliates with any political party?,4,politics,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,4,preferences,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,4,preferences,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,4,preferences,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,3,preferences,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,30,Do you create art?,5,preferences,your partner creates art?,4,preferences,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,2,religion,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,32,Are you a spiritual person?,4,religion,your partner is a spiritual person?,4,religion,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,2,religion,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,34,Do you believe in God or a higher power?,3,religion,your partner believes in God or a higher power?,3,religion,1,low,identity,15,Are you married or dating someone?,4,naughty-tan
5afa5252672ea800010d97e6,35,Do you believe in an afterlife?,3,religion,your partner believes in an afterlife?,3,religion,0,low,identity,15,Are you married or dating someone?,4,naughty-tan
5b5a822e1ad8270001c4f28d,1,Do you exercise regularly?,1,arbitrary,your partner exercises regularly?,3,arbitrary,0,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,4,arbitrary,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,3,Do you work from home?,1,arbitrary,your partner works from home?,3,arbitrary,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,4,arbitrary,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,3,arbitrary,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,0,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,5,background,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,9,Do you live in a city?,4,background,your partner lives in a city?,4,background,0,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,4,background,0,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,0,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,3,identity,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,3,identity,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,16,Can stealing ever be justified?,1,morality,your partner believes stealing can be justified?,3,morality,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
5b5a822e1ad8270001c4f28d,17,Is lying acceptable?,1,morality,your partner believes lying is acceptable?,1,morality,1,low,arbitrary,2,Do you enjoy being outdoors?,4,encouraging-violet
