pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
5e8fe87009881f2ee83521fb,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,5,arbitrary,1,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,8,Do you enjoy spending time with your family?,2,background,your partner enjoys spending time with their family?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,9,Do you live in a city?,1,background,your partner lives in a city?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,3,background,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,3,identity,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,3,identity,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,3,identity,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,16,Can stealing ever be justified?,2,morality,your partner believes stealing can be justified?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,18,Are people innately good?,4,morality,your partner believes people are innately good?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,3,morality,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,3,politics,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,3,politics,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,3,politics,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,24,Should events in politicians' personal lives impact their ability to hold public office?,2,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,3,politics,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,25,Are you going to vote in the next election?,4,politics,your partner will vote in the next election?,3,politics,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,26,Do you enjoy museums?,1,preferences,your partner enjoys museums?,3,preferences,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,3,preferences,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,28,Do you prefer TV shows over movies?,1,preferences,your partner prefers TV shows over movies?,3,preferences,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,29,Do you enjoy reading?,2,preferences,your partner enjoys reading?,3,preferences,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,30,Do you create art?,4,preferences,your partner creates art?,3,preferences,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,3,religion,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,3,religion,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e8fe87009881f2ee83521fb,35,Do you believe in an afterlife?,1,religion,your partner believes in an afterlife?,3,religion,0,high,arbitrary,5,Do you eat breakfast?,0,nosy-azure
5e92604b3d1b57595c446071,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,4,arbitrary,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,2,Do you enjoy being outdoors?,4,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,3,Do you work from home?,1,arbitrary,your partner works from home?,1,arbitrary,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,5,arbitrary,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,7,Did you or your family immigrate to a new country?,5,background,your partner or their family immigrated to a new country?,3,background,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,4,background,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,3,background,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,13,Do you identify as heterosexual?,1,identity,your partner identifies as heterosexual?,3,identity,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,14,Do you feel like an outsider in your local community?,1,identity,your partner feels like an outsider in their local community?,2,identity,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,3,identity,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,3,morality,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,17,Is lying acceptable?,2,morality,your partner believes lying is acceptable?,3,morality,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,3,morality,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,3,morality,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,22,Do you think elected officials work to support the public's best interest?,2,politics,your partner believes elected officials work to support the public's best interest?,3,politics,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,23,Do you affiliate with any political party?,3,politics,your partner affiliates with any political party?,5,politics,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,24,Should events in politicians' personal lives impact their ability to hold public office?,1,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,2,politics,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,5,politics,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,3,preferences,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,4,preferences,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,28,Do you prefer TV shows over movies?,5,preferences,your partner prefers TV shows over movies?,4,preferences,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,30,Do you create art?,1,preferences,your partner creates art?,3,preferences,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,3,religion,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,32,Are you a spiritual person?,4,religion,your partner is a spiritual person?,3,religion,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,3,religion,0,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,4,religion,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e92604b3d1b57595c446071,35,Do you believe in an afterlife?,4,religion,your partner believes in an afterlife?,4,religion,1,high,arbitrary,3,Do you work from home?,0,respectable-black
5e9a2251a69f690b9cc31ede,1,Do you exercise regularly?,3,arbitrary,your partner exercises regularly?,3,arbitrary,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,2,Do you enjoy being outdoors?,3,arbitrary,your partner enjoys being outdoors?,5,arbitrary,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,3,Do you work from home?,4,arbitrary,your partner works from home?,3,arbitrary,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,4,Do you go out on weekdays?,3,arbitrary,your partner goes out on weekdays?,4,arbitrary,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,4,arbitrary,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,6,Have you stayed in the same place for your entire life?,5,background,your partner has stayed in the same place for your entire life?,3,background,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,1,background,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,3,background,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,9,Do you live in a city?,5,background,your partner lives in a city?,3,background,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,10,Do you live in a warm climate?,4,background,your partner lives in a warm climate?,3,background,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,1,identity,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,5,identity,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,13,Do you identify as heterosexual?,1,identity,your partner identifies as heterosexual?,5,identity,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,2,identity,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,4,identity,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,16,Can stealing ever be justified?,3,morality,your partner believes stealing can be justified?,3,morality,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,17,Is lying acceptable?,1,morality,your partner believes lying is acceptable?,4,morality,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,18,Are people innately good?,2,morality,your partner believes people are innately good?,2,morality,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,19,Can a machine be moral?,1,morality,your partner believes a machine can be moral?,1,morality,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,20,Is it ethical to eat meat?,3,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,4,politics,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,1,politics,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,23,Do you affiliate with any political party?,5,politics,your partner affiliates with any political party?,3,politics,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,24,Should events in politicians' personal lives impact their ability to hold public office?,1,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,2,politics,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,2,politics,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,26,Do you enjoy museums?,4,preferences,your partner enjoys museums?,2,preferences,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,27,Do you attend live music concerts?,5,preferences,your partner attends live music concerts?,2,preferences,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,28,Do you prefer TV shows over movies?,3,preferences,your partner prefers TV shows over movies?,4,preferences,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,2,preferences,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,30,Do you create art?,5,preferences,your partner creates art?,1,preferences,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,1,religion,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,1,religion,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,1,religion,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,1,religion,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a2251a69f690b9cc31ede,35,Do you believe in an afterlife?,5,religion,your partner believes in an afterlife?,1,religion,1,high,religion,32,Are you a spiritual person?,0,severe-silver
5e9a363724927e0d07782751,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,4,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,2,Do you enjoy being outdoors?,3,arbitrary,your partner enjoys being outdoors?,3,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,3,Do you work from home?,4,arbitrary,your partner works from home?,3,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,4,Do you go out on weekdays?,3,arbitrary,your partner goes out on weekdays?,3,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,5,Do you eat breakfast?,2,arbitrary,your partner eats breakfast?,3,arbitrary,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,7,Did you or your family immigrate to a new country?,4,background,your partner or their family immigrated to a new country?,3,background,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,4,background,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,9,Do you live in a city?,5,background,your partner lives in a city?,3,background,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,10,Do you live in a warm climate?,1,background,your partner lives in a warm climate?,3,background,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,1,identity,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,13,Do you identify as heterosexual?,4,identity,your partner identifies as heterosexual?,3,identity,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,14,Do you feel like an outsider in your local community?,2,identity,your partner feels like an outsider in their local community?,2,identity,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,3,identity,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,3,morality,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,17,Is lying acceptable?,3,morality,your partner believes lying is acceptable?,2,morality,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,3,morality,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,2,morality,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,21,Do you feel like the country is moving in the right direction?,2,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,23,Do you affiliate with any political party?,4,politics,your partner affiliates with any political party?,4,politics,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,26,Do you enjoy museums?,4,preferences,your partner enjoys museums?,4,preferences,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,27,Do you attend live music concerts?,4,preferences,your partner attends live music concerts?,4,preferences,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,3,preferences,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,4,preferences,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,30,Do you create art?,2,preferences,your partner creates art?,4,preferences,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,2,religion,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,3,religion,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,2,religion,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,3,religion,0,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5e9a363724927e0d07782751,35,Do you believe in an afterlife?,1,religion,your partner believes in an afterlife?,2,religion,1,high,identity,11,Are you a parent or caregiver?,0,marxist-scarlet
5ebb96b6cd673a0008ace9ce,1,Do you exercise regularly?,3,arbitrary,your partner exercises regularly?,3,arbitrary,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,2,Do you enjoy being outdoors?,2,arbitrary,your partner enjoys being outdoors?,4,arbitrary,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,3,Do you work from home?,1,arbitrary,your partner works from home?,2,arbitrary,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,4,Do you go out on weekdays?,1,arbitrary,your partner goes out on weekdays?,3,arbitrary,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,5,arbitrary,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,6,Have you stayed in the same place for your entire life?,4,background,your partner has stayed in the same place for your entire life?,3,background,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,7,Did you or your family immigrate to a new country?,4,background,your partner or their family immigrated to a new country?,1,background,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,8,Do you enjoy spending time with your family?,4,background,your partner enjoys spending time with their family?,4,background,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,9,Do you live in a city?,5,background,your partner lives in a city?,4,background,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,3,background,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,2,identity,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,5,identity,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,5,identity,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,14,Do you feel like an outsider in your local community?,5,identity,your partner feels like an outsider in their local community?,3,identity,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,3,identity,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,2,morality,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,2,morality,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,18,Are people innately good?,3,morality,your partner believes people are innately good?,4,morality,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,19,Can a machine be moral?,3,morality,your partner believes a machine can be moral?,2,morality,0,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,4,morality,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,2,politics,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
5ebb96b6cd673a0008ace9ce,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,high,identity,12,Do you identify as the gender which you were assigned at birth?,0,panicky-brown
