group_id,time_bin,bin_seconds,question,stance,question_category,question_domain,predicted_agreement,actual_agreement
national-beige,12,180,16,opposing,different_domain,morality,0.58,True
national-beige,12,180,17,opposing,different_domain,morality,0.72,False
national-beige,12,180,18,opposing,different_domain,morality,0.55,True
national-beige,12,180,19,opposing,different_domain,morality,0.65,False
national-beige,12,180,20,opposing,different_domain,morality,0.8,True
national-beige,12,180,21,opposing,different_domain,politics,0.45,True
national-beige,12,180,22,opposing,different_domain,politics,0.55,True
national-beige,12,180,23,opposing,different_domain,politics,0.48,True
national-beige,12,180,24,opposing,different_domain,politics,0.52,True
national-beige,12,180,25,opposing,different_domain,politics,0.78,True
national-beige,12,180,26,opposing,different_domain,preferences,0.55,True
national-beige,12,180,27,opposing,different_domain,preferences,0.45,True
national-beige,12,180,28,opposing,different_domain,preferences,0.5,True
national-beige,12,180,29,opposing,different_domain,preferences,0.5,True
national-beige,12,180,30,opposing,different_domain,preferences,0.48,True
national-beige,12,180,31,opposing,different_domain,religion,0.42,False
national-beige,12,180,32,opposing,different_domain,religion,0.5,True
national-beige,12,180,33,opposing,different_domain,religion,0.45,False
national-beige,12,180,34,opposing,different_domain,religion,0.55,True
national-beige,12,180,35,opposing,different_domain,religion,0.58,True
appalling-green,6,90,1,opposing,different_domain,arbitrary,0.45,True
appalling-green,6,90,2,opposing,different_domain,arbitrary,0.55,True
appalling-green,6,90,3,opposing,different_domain,arbitrary,0.5,True
appalling-green,6,90,4,opposing,different_domain,arbitrary,0.52,True
appalling-green,6,90,5,opposing,different_domain,arbitrary,0.5,True
appalling-green,6,90,6,opposing,different_domain,background,0.48,False
appalling-green,6,90,7,opposing,different_domain,background,0.5,False
appalling-green,6,90,8,opposing,different_domain,background,0.6,True
appalling-green,6,90,9,opposing,different_domain,background,0.65,False
appalling-green,6,90,10,opposing,different_domain,background,0.5,False
appalling-green,6,90,11,opposing,different_domain,identity,0.55,True
appalling-green,6,90,12,opposing,different_domain,identity,0.5,True
appalling-green,6,90,13,opposing,different_domain,identity,0.6,False
appalling-green,6,90,14,opposing,different_domain,identity,0.45,True
appalling-green,6,90,15,opposing,different_domain,identity,0.55,True
appalling-green,6,90,16,opposing,different_domain,morality,0.5,True
appalling-green,6,90,17,opposing,different_domain,morality,0.52,True
appalling-green,6,90,18,opposing,different_domain,morality,0.55,True
appalling-green,6,90,19,opposing,different_domain,morality,0.5,True
appalling-green,6,90,20,opposing,different_domain,morality,0.5,False
appalling-green,6,90,21,opposing,different_domain,politics,0.78,True
appalling-green,6,90,22,opposing,different_domain,politics,0.72,True
appalling-green,6,90,23,opposing,different_domain,politics,0.6,True
appalling-green,6,90,24,opposing,different_domain,politics,0.5,True
appalling-green,6,90,25,opposing,different_domain,politics,0.65,True
appalling-green,6,90,26,opposing,same_domain,preferences,0.65,True
appalling-green,6,90,27,opposing,matched,preferences,0.82,False
appalling-green,6,90,28,opposing,same_domain,preferences,0.5,False
appalling-green,6,90,29,opposing,same_domain,preferences,0.6,True
appalling-green,6,90,30,opposing,same_domain,preferences,0.48,True
appalling-green,6,90,31,opposing,different_domain,religion,0.5,True
appalling-green,6,90,32,opposing,different_domain,religion,0.55,False
appalling-green,6,90,33,opposing,different_domain,religion,0.5,True
appalling-green,6,90,34,opposing,different_domain,religion,0.52,False
appalling-green,6,90,35,opposing,different_domain,religion,0.5,True
disgusted-fuchsia,1,15,1,opposing,different_domain,arbitrary,0.62,True
disgusted-fuchsia,1,15,2,opposing,different_domain,arbitrary,0.78,True
disgusted-fuchsia,1,15,3,opposing,different_domain,arbitrary,0.51,True
disgusted-fuchsia,1,15,4,opposing,different_domain,arbitrary,0.65,True
disgusted-fuchsia,1,15,5,opposing,different_domain,arbitrary,0.68,True
disgusted-fuchsia,1,15,6,opposing,different_domain,background,0.55,True
disgusted-fuchsia,1,15,7,opposing,different_domain,background,0.75,True
disgusted-fuchsia,1,15,8,opposing,different_domain,background,0.81,True
disgusted-fuchsia,1,15,9,opposing,different_domain,background,0.49,True
disgusted-fuchsia,1,15,10,opposing,different_domain,background,0.5,True
disgusted-fuchsia,1,15,11,opposing,different_domain,identity,0.6,False
disgusted-fuchsia,1,15,12,opposing,different_domain,identity,0.92,True
disgusted-fuchsia,1,15,13,opposing,different_domain,identity,0.88,True
disgusted-fuchsia,1,15,14,opposing,different_domain,identity,0.45,False
disgusted-fuchsia,1,15,15,opposing,different_domain,identity,0.52,True
disgusted-fuchsia,1,15,16,opposing,different_domain,morality,0.63,True
disgusted-fuchsia,1,15,17,opposing,different_domain,morality,0.58,True
disgusted-fuchsia,1,15,18,opposing,different_domain,morality,0.61,True
disgusted-fuchsia,1,15,19,opposing,different_domain,morality,0.48,True
disgusted-fuchsia,1,15,20,opposing,different_domain,morality,0.72,True
disgusted-fuchsia,1,15,21,opposing,different_domain,politics,0.45,True
disgusted-fuchsia,1,15,22,opposing,different_domain,politics,0.41,True
disgusted-fuchsia,1,15,23,opposing,different_domain,politics,0.42,True
disgusted-fuchsia,1,15,24,opposing,different_domain,politics,0.55,True
disgusted-fuchsia,1,15,25,opposing,different_domain,politics,0.76,True
disgusted-fuchsia,1,15,26,opposing,different_domain,preferences,0.64,True
disgusted-fuchsia,1,15,27,opposing,different_domain,preferences,0.59,True
disgusted-fuchsia,1,15,28,opposing,different_domain,preferences,0.5,True
disgusted-fuchsia,1,15,29,opposing,different_domain,preferences,0.67,True
disgusted-fuchsia,1,15,30,opposing,different_domain,preferences,0.58,True
disgusted-fuchsia,1,15,31,opposing,same_domain,religion,0.5,True
disgusted-fuchsia,1,15,32,opposing,same_domain,religion,0.54,True
disgusted-fuchsia,1,15,33,opposing,matched,religion,0.52,False
disgusted-fuchsia,1,15,34,opposing,same_domain,religion,0.53,True
disgusted-fuchsia,1,15,35,opposing,same_domain,religion,0.51,True
specific-amethyst,3,45,1,opposing,different_domain,arbitrary,0.52,True
specific-amethyst,3,45,2,opposing,different_domain,arbitrary,0.65,True
specific-amethyst,3,45,3,opposing,different_domain,arbitrary,0.45,False
specific-amethyst,3,45,4,opposing,different_domain,arbitrary,0.5,False
specific-amethyst,3,45,5,opposing,different_domain,arbitrary,0.6,False
specific-amethyst,3,45,6,opposing,same_domain,background,0.75,False
specific-amethyst,3,45,7,opposing,matched,background,0.02,False
specific-amethyst,3,45,8,opposing,same_domain,background,0.7,True
specific-amethyst,3,45,9,opposing,same_domain,background,0.5,True
specific-amethyst,3,45,10,opposing,same_domain,background,0.5,True
specific-amethyst,3,45,11,opposing,different_domain,identity,0.5,False
specific-amethyst,3,45,12,opposing,different_domain,identity,0.92,True
specific-amethyst,3,45,13,opposing,different_domain,identity,0.88,True
specific-amethyst,3,45,14,opposing,different_domain,identity,0.35,True
specific-amethyst,3,45,15,opposing,different_domain,identity,0.5,True
specific-amethyst,3,45,16,opposing,different_domain,morality,0.55,True
specific-amethyst,3,45,17,opposing,different_domain,morality,0.55,False
specific-amethyst,3,45,18,opposing,different_domain,morality,0.5,False
specific-amethyst,3,45,19,opposing,different_domain,morality,0.45,True
specific-amethyst,3,45,20,opposing,different_domain,morality,0.75,True
specific-amethyst,3,45,21,opposing,different_domain,politics,0.45,False
specific-amethyst,3,45,22,opposing,different_domain,politics,0.65,True
specific-amethyst,3,45,23,opposing,different_domain,politics,0.5,True
specific-amethyst,3,45,24,opposing,different_domain,politics,0.5,True
specific-amethyst,3,45,25,opposing,different_domain,politics,0.65,True
specific-amethyst,3,45,26,opposing,different_domain,preferences,0.6,True
specific-amethyst,3,45,27,opposing,different_domain,preferences,0.6,True
specific-amethyst,3,45,28,opposing,different_domain,preferences,0.5,False
specific-amethyst,3,45,29,opposing,different_domain,preferences,0.6,False
specific-amethyst,3,45,30,opposing,different_domain,preferences,0.35,False
specific-amethyst,3,45,31,opposing,different_domain,religion,0.4,True
specific-amethyst,3,45,32,opposing,different_domain,religion,0.5,True
specific-amethyst,3,45,33,opposing,different_domain,religion,0.4,True
specific-amethyst,3,45,34,opposing,different_domain,religion,0.45,True
specific-amethyst,3,45,35,opposing,different_domain,religion,0.5,True
musical-coffee,11,165,1,shared,different_domain,arbitrary,0.58,True
musical-coffee,11,165,2,shared,different_domain,arbitrary,0.52,True
musical-coffee,11,165,3,shared,different_domain,arbitrary,0.45,True
musical-coffee,11,165,4,shared,different_domain,arbitrary,0.5,True
musical-coffee,11,165,5,shared,different_domain,arbitrary,0.51,True
musical-coffee,11,165,6,shared,different_domain,background,0.48,True
musical-coffee,11,165,7,shared,different_domain,background,0.55,True
musical-coffee,11,165,8,shared,different_domain,background,0.65,True
musical-coffee,11,165,9,shared,different_domain,background,0.45,False
musical-coffee,11,165,10,shared,different_domain,background,0.5,False
musical-coffee,11,165,11,shared,different_domain,identity,0.52,True
musical-coffee,11,165,12,shared,different_domain,identity,0.92,True
musical-coffee,11,165,13,shared,different_domain,identity,0.88,True
musical-coffee,11,165,14,shared,different_domain,identity,0.65,True
musical-coffee,11,165,15,shared,different_domain,identity,0.55,False
musical-coffee,11,165,16,shared,different_domain,morality,0.72,True
musical-coffee,11,165,17,shared,different_domain,morality,0.82,True
musical-coffee,11,165,18,shared,different_domain,morality,0.48,True
musical-coffee,11,165,19,shared,different_domain,morality,0.45,True
musical-coffee,11,165,20,shared,different_domain,morality,0.55,False
musical-coffee,11,165,21,shared,matched,politics,0.98,True
musical-coffee,11,165,22,shared,same_domain,politics,0.85,True
musical-coffee,11,165,23,shared,same_domain,politics,0.45,False
musical-coffee,11,165,24,shared,same_domain,politics,0.75,False
musical-coffee,11,165,25,shared,same_domain,politics,0.8,False
musical-coffee,11,165,26,shared,different_domain,preferences,0.55,True
musical-coffee,11,165,27,shared,different_domain,preferences,0.48,False
musical-coffee,11,165,28,shared,different_domain,preferences,0.5,True
musical-coffee,11,165,29,shared,different_domain,preferences,0.6,True
musical-coffee,11,165,30,shared,different_domain,preferences,0.45,True
musical-coffee,11,165,31,shared,different_domain,religion,0.42,False
musical-coffee,11,165,32,shared,different_domain,religion,0.48,True
musical-coffee,11,165,33,shared,different_domain,religion,0.45,False
musical-coffee,11,165,34,shared,different_domain,religion,0.52,True
musical-coffee,11,165,35,shared,different_domain,religion,0.5,True
alright-silver,1,15,1,opposing,different_domain,arbitrary,0.5,True
alright-silver,1,15,2,opposing,different_domain,arbitrary,0.55,True
alright-silver,1,15,3,opposing,different_domain,arbitrary,0.4,False
alright-silver,1,15,4,opposing,different_domain,arbitrary,0.5,True
alright-silver,1,15,5,opposing,different_domain,arbitrary,0.6,True
alright-silver,1,15,6,opposing,same_domain,background,0.45,False
alright-silver,1,15,7,opposing,same_domain,background,0.5,True
alright-silver,1,15,8,opposing,same_domain,background,0.75,True
alright-silver,1,15,9,opposing,matched,background,0.5,False
alright-silver,1,15,10,opposing,same_domain,background,0.5,False
alright-silver,1,15,11,opposing,different_domain,identity,0.5,True
alright-silver,1,15,12,opposing,different_domain,identity,0.95,True
alright-silver,1,15,13,opposing,different_domain,identity,0.9,True
alright-silver,1,15,14,opposing,different_domain,identity,0.5,False
alright-silver,1,15,15,opposing,different_domain,identity,0.5,False
alright-silver,1,15,16,opposing,different_domain,morality,0.85,True
alright-silver,1,15,17,opposing,different_domain,morality,0.7,True
alright-silver,1,15,18,opposing,different_domain,morality,0.6,True
alright-silver,1,15,19,opposing,different_domain,morality,0.5,False
alright-silver,1,15,20,opposing,different_domain,morality,0.75,True
alright-silver,1,15,21,opposing,different_domain,politics,0.5,True
alright-silver,1,15,22,opposing,different_domain,politics,0.5,True
alright-silver,1,15,23,opposing,different_domain,politics,0.35,False
alright-silver,1,15,24,opposing,different_domain,politics,0.5,True
alright-silver,1,15,25,opposing,different_domain,politics,0.7,True
alright-silver,1,15,26,opposing,different_domain,preferences,0.55,True
alright-silver,1,15,27,opposing,different_domain,preferences,0.5,True
alright-silver,1,15,28,opposing,different_domain,preferences,0.5,False
alright-silver,1,15,29,opposing,different_domain,preferences,0.55,True
alright-silver,1,15,30,opposing,different_domain,preferences,0.45,True
alright-silver,1,15,31,opposing,different_domain,religion,0.4,False
alright-silver,1,15,32,opposing,different_domain,religion,0.5,False
alright-silver,1,15,33,opposing,different_domain,religion,0.5,False
alright-silver,1,15,34,opposing,different_domain,religion,0.55,True
alright-silver,1,15,35,opposing,different_domain,religion,0.5,False
consistent-salmon,10,150,1,shared,same_domain,arbitrary,0.5,False
consistent-salmon,10,150,2,shared,same_domain,arbitrary,0.55,False
consistent-salmon,10,150,3,shared,matched,arbitrary,0.99,True
consistent-salmon,10,150,4,shared,same_domain,arbitrary,0.65,True
consistent-salmon,10,150,5,shared,same_domain,arbitrary,0.5,True
consistent-salmon,10,150,6,shared,different_domain,background,0.5,True
consistent-salmon,10,150,7,shared,different_domain,background,0.5,True
consistent-salmon,10,150,8,shared,different_domain,background,0.8,True
consistent-salmon,10,150,9,shared,different_domain,background,0.5,True
consistent-salmon,10,150,10,shared,different_domain,background,0.5,True
consistent-salmon,10,150,11,shared,different_domain,identity,0.5,False
consistent-salmon,10,150,12,shared,different_domain,identity,0.95,True
consistent-salmon,10,150,13,shared,different_domain,identity,0.9,False
consistent-salmon,10,150,14,shared,different_domain,identity,0.6,True
consistent-salmon,10,150,15,shared,different_domain,identity,0.65,False
consistent-salmon,10,150,16,shared,different_domain,morality,0.8,True
consistent-salmon,10,150,17,shared,different_domain,morality,0.8,True
consistent-salmon,10,150,18,shared,different_domain,morality,0.55,True
consistent-salmon,10,150,19,shared,different_domain,morality,0.45,True
consistent-salmon,10,150,20,shared,different_domain,morality,0.5,True
consistent-salmon,10,150,21,shared,different_domain,politics,0.55,True
consistent-salmon,10,150,22,shared,different_domain,politics,0.55,True
consistent-salmon,10,150,23,shared,different_domain,politics,0.6,True
consistent-salmon,10,150,24,shared,different_domain,politics,0.55,True
consistent-salmon,10,150,25,shared,different_domain,politics,0.85,True
consistent-salmon,10,150,26,shared,different_domain,preferences,0.7,True
consistent-salmon,10,150,27,shared,different_domain,preferences,0.5,True
consistent-salmon,10,150,28,shared,different_domain,preferences,0.5,True
consistent-salmon,10,150,29,shared,different_domain,preferences,0.7,True
consistent-salmon,10,150,30,shared,different_domain,preferences,0.5,True
consistent-salmon,10,150,31,shared,different_domain,religion,0.5,True
consistent-salmon,10,150,32,shared,different_domain,religion,0.5,True
consistent-salmon,10,150,33,shared,different_domain,religion,0.5,True
consistent-salmon,10,150,34,shared,different_domain,religion,0.5,True
consistent-salmon,10,150,35,shared,different_domain,religion,0.5,True
racial-coffee,6,90,1,opposing,different_domain,arbitrary,0.65,True
racial-coffee,6,90,2,opposing,different_domain,arbitrary,0.65,True
racial-coffee,6,90,3,opposing,different_domain,arbitrary,0.5,True
racial-coffee,6,90,4,opposing,different_domain,arbitrary,0.6,True
racial-coffee,6,90,5,opposing,different_domain,arbitrary,0.7,True
racial-coffee,6,90,6,opposing,different_domain,background,0.5,True
racial-coffee,6,90,7,opposing,different_domain,background,0.85,False
racial-coffee,6,90,8,opposing,different_domain,background,0.75,True
racial-coffee,6,90,9,opposing,different_domain,background,0.5,True
racial-coffee,6,90,10,opposing,different_domain,background,0.5,True
racial-coffee,6,90,11,opposing,different_domain,identity,0.5,True
racial-coffee,6,90,12,opposing,different_domain,identity,0.95,False
racial-coffee,6,90,13,opposing,different_domain,identity,0.9,False
racial-coffee,6,90,14,opposing,different_domain,identity,0.5,True
racial-coffee,6,90,15,opposing,different_domain,identity,0.5,True
racial-coffee,6,90,16,opposing,different_domain,morality,0.7,True
racial-coffee,6,90,17,opposing,different_domain,morality,0.7,True
racial-coffee,6,90,18,opposing,different_domain,morality,0.45,False
racial-coffee,6,90,19,opposing,different_domain,morality,0.5,True
racial-coffee,6,90,20,opposing,different_domain,morality,0.8,True
racial-coffee,6,90,21,opposing,different_domain,politics,0.5,True
racial-coffee,6,90,22,opposing,different_domain,politics,0.55,True
racial-coffee,6,90,23,opposing,different_domain,politics,0.6,True
racial-coffee,6,90,24,opposing,different_domain,politics,0.5,True
racial-coffee,6,90,25,opposing,different_domain,politics,0.85,True
racial-coffee,6,90,26,opposing,different_domain,preferences,0.6,True
racial-coffee,6,90,27,opposing,different_domain,preferences,0.6,True
racial-coffee,6,90,28,opposing,different_domain,preferences,0.5,True
racial-coffee,6,90,29,opposing,different_domain,preferences,0.6,True
racial-coffee,6,90,30,opposing,different_domain,preferences,0.4,False
racial-coffee,6,90,31,opposing,same_domain,religion,0.9,True
racial-coffee,6,90,32,opposing,same_domain,religion,0.55,True
racial-coffee,6,90,33,opposing,matched,religion,0.05,False
racial-coffee,6,90,34,opposing,same_domain,religion,0.35,True
racial-coffee,6,90,35,opposing,same_domain,religion,0.4,True
secure-blue,0,0,1,opposing,different_domain,arbitrary,0.52,False
secure-blue,0,0,2,opposing,different_domain,arbitrary,0.61,True
secure-blue,0,0,3,opposing,different_domain,arbitrary,0.45,True
secure-blue,0,0,4,opposing,different_domain,arbitrary,0.5,False
secure-blue,0,0,5,opposing,different_domain,arbitrary,0.75,True
secure-blue,0,0,6,opposing,different_domain,background,0.42,True
secure-blue,0,0,7,opposing,different_domain,background,0.78,True
secure-blue,0,0,8,opposing,different_domain,background,0.8,True
secure-blue,0,0,9,opposing,different_domain,background,0.5,True
secure-blue,0,0,10,opposing,different_domain,background,0.5,False
secure-blue,0,0,11,opposing,different_domain,identity,0.55,True
secure-blue,0,0,12,opposing,different_domain,identity,0.92,True
secure-blue,0,0,13,opposing,different_domain,identity,0.88,True
secure-blue,0,0,14,opposing,different_domain,identity,0.45,True
secure-blue,0,0,15,opposing,different_domain,identity,0.5,True
secure-blue,0,0,16,opposing,different_domain,morality,0.4,False
secure-blue,0,0,17,opposing,different_domain,morality,0.48,True
secure-blue,0,0,18,opposing,different_domain,morality,0.5,True
secure-blue,0,0,19,opposing,different_domain,morality,0.45,True
secure-blue,0,0,20,opposing,different_domain,morality,0.72,True
secure-blue,0,0,21,opposing,different_domain,politics,0.35,True
secure-blue,0,0,22,opposing,different_domain,politics,0.38,True
secure-blue,0,0,23,opposing,different_domain,politics,0.35,True
secure-blue,0,0,24,opposing,different_domain,politics,0.45,True
secure-blue,0,0,25,opposing,different_domain,politics,0.65,True
secure-blue,0,0,26,opposing,different_domain,preferences,0.55,True
secure-blue,0,0,27,opposing,different_domain,preferences,0.52,False
secure-blue,0,0,28,opposing,different_domain,preferences,0.5,True
secure-blue,0,0,29,opposing,different_domain,preferences,0.58,True
secure-blue,0,0,30,opposing,different_domain,preferences,0.35,True
secure-blue,0,0,31,opposing,same_domain,religion,0.65,True
secure-blue,0,0,32,opposing,same_domain,religion,0.35,False
secure-blue,0,0,33,opposing,same_domain,religion,0.45,True
secure-blue,0,0,34,opposing,matched,religion,0.2,False
secure-blue,0,0,35,opposing,same_domain,religion,0.25,False
married-copper,5,75,1,opposing,matched,arbitrary,0.02,False
married-copper,5,75,2,opposing,same_domain,arbitrary,0.35,True
married-copper,5,75,3,opposing,same_domain,arbitrary,0.5,False
married-copper,5,75,4,opposing,same_domain,arbitrary,0.5,True
married-copper,5,75,5,opposing,same_domain,arbitrary,0.6,True
married-copper,5,75,6,opposing,different_domain,background,0.5,False
married-copper,5,75,7,opposing,different_domain,background,0.85,False
married-copper,5,75,8,opposing,different_domain,background,0.75,True
married-copper,5,75,9,opposing,different_domain,background,0.5,True
married-copper,5,75,10,opposing,different_domain,background,0.5,True
married-copper,5,75,11,opposing,different_domain,identity,0.5,True
married-copper,5,75,12,opposing,different_domain,identity,0.95,True
married-copper,5,75,13,opposing,different_domain,identity,0.9,False
married-copper,5,75,14,opposing,different_domain,identity,0.5,True
married-copper,5,75,15,opposing,different_domain,identity,0.5,False
married-copper,5,75,16,opposing,different_domain,morality,0.75,False
married-copper,5,75,17,opposing,different_domain,morality,0.7,True
married-copper,5,75,18,opposing,different_domain,morality,0.6,True
married-copper,5,75,19,opposing,different_domain,morality,0.65,True
married-copper,5,75,20,opposing,different_domain,morality,0.75,True
married-copper,5,75,21,opposing,different_domain,politics,0.45,False
married-copper,5,75,22,opposing,different_domain,politics,0.45,True
married-copper,5,75,23,opposing,different_domain,politics,0.4,True
married-copper,5,75,24,opposing,different_domain,politics,0.5,True
married-copper,5,75,25,opposing,different_domain,politics,0.7,True
married-copper,5,75,26,opposing,different_domain,preferences,0.6,True
married-copper,5,75,27,opposing,different_domain,preferences,0.6,True
married-copper,5,75,28,opposing,different_domain,preferences,0.5,True
married-copper,5,75,29,opposing,different_domain,preferences,0.6,True
married-copper,5,75,30,opposing,different_domain,preferences,0.65,True
married-copper,5,75,31,opposing,different_domain,religion,0.5,True
married-copper,5,75,32,opposing,different_domain,religion,0.55,True
married-copper,5,75,33,opposing,different_domain,religion,0.5,False
married-copper,5,75,34,opposing,different_domain,religion,0.55,False
married-copper,5,75,35,opposing,different_domain,religion,0.55,False
financial-lime,6,90,1,opposing,same_domain,arbitrary,0.35,True
financial-lime,6,90,2,opposing,matched,arbitrary,0.05,False
financial-lime,6,90,3,opposing,same_domain,arbitrary,0.55,False
financial-lime,6,90,4,opposing,same_domain,arbitrary,0.6,True
financial-lime,6,90,5,opposing,same_domain,arbitrary,0.85,False
financial-lime,6,90,6,opposing,different_domain,background,0.65,True
financial-lime,6,90,7,opposing,different_domain,background,0.75,False
financial-lime,6,90,8,opposing,different_domain,background,0.75,False
financial-lime,6,90,9,opposing,different_domain,background,0.6,True
financial-lime,6,90,10,opposing,different_domain,background,0.6,True
financial-lime,6,90,11,opposing,different_domain,identity,0.65,True
financial-lime,6,90,12,opposing,different_domain,identity,0.95,False
financial-lime,6,90,13,opposing,different_domain,identity,0.9,True
financial-lime,6,90,14,opposing,different_domain,identity,0.5,False
financial-lime,6,90,15,opposing,different_domain,identity,0.6,False
financial-lime,6,90,16,opposing,different_domain,morality,0.55,True
financial-lime,6,90,17,opposing,different_domain,morality,0.5,True
financial-lime,6,90,18,opposing,different_domain,morality,0.6,True
financial-lime,6,90,19,opposing,different_domain,morality,0.5,True
financial-lime,6,90,20,opposing,different_domain,morality,0.65,True
financial-lime,6,90,21,opposing,different_domain,politics,0.5,True
financial-lime,6,90,22,opposing,different_domain,politics,0.5,True
financial-lime,6,90,23,opposing,different_domain,politics,0.5,False
financial-lime,6,90,24,opposing,different_domain,politics,0.5,True
financial-lime,6,90,25,opposing,different_domain,politics,0.7,True
financial-lime,6,90,26,opposing,different_domain,preferences,0.45,True
financial-lime,6,90,27,opposing,different_domain,preferences,0.5,False
financial-lime,6,90,28,opposing,different_domain,preferences,0.65,True
financial-lime,6,90,29,opposing,different_domain,preferences,0.45,True
financial-lime,6,90,30,opposing,different_domain,preferences,0.45,False
financial-lime,6,90,31,opposing,different_domain,religion,0.5,True
financial-lime,6,90,32,opposing,different_domain,religion,0.55,False
financial-lime,6,90,33,opposing,different_domain,religion,0.5,True
financial-lime,6,90,34,opposing,different_domain,religion,0.6,True
financial-lime,6,90,35,opposing,different_domain,religion,0.6,True
miniature-copper,9,135,1,opposing,different_domain,arbitrary,0.5,True
miniature-copper,9,135,2,opposing,different_domain,arbitrary,0.5,True
miniature-copper,9,135,3,opposing,different_domain,arbitrary,0.5,True
miniature-copper,9,135,4,opposing,different_domain,arbitrary,0.5,True
miniature-copper,9,135,5,opposing,different_domain,arbitrary,0.5,False
miniature-copper,9,135,6,opposing,different_domain,background,0.5,True
miniature-copper,9,135,7,opposing,different_domain,background,0.5,False
miniature-copper,9,135,8,opposing,different_domain,background,0.5,True
miniature-copper,9,135,9,opposing,different_domain,background,0.5,False
miniature-copper,9,135,10,opposing,different_domain,background,0.5,True
miniature-copper,9,135,11,opposing,different_domain,identity,0.5,False
miniature-copper,9,135,12,opposing,different_domain,identity,0.5,True
miniature-copper,9,135,13,opposing,different_domain,identity,0.5,True
miniature-copper,9,135,14,opposing,different_domain,identity,0.5,True
miniature-copper,9,135,15,opposing,different_domain,identity,0.5,True
miniature-copper,9,135,16,opposing,different_domain,morality,0.6,True
miniature-copper,9,135,17,opposing,different_domain,morality,0.6,True
miniature-copper,9,135,18,opposing,different_domain,morality,0.6,True
miniature-copper,9,135,19,opposing,different_domain,morality,0.6,True
miniature-copper,9,135,20,opposing,different_domain,morality,0.6,True
miniature-copper,9,135,21,opposing,different_domain,politics,0.65,True
miniature-copper,9,135,22,opposing,different_domain,politics,0.6,True
miniature-copper,9,135,23,opposing,different_domain,politics,0.7,True
miniature-copper,9,135,24,opposing,different_domain,politics,0.6,True
miniature-copper,9,135,25,opposing,different_domain,politics,0.6,True
miniature-copper,9,135,26,opposing,different_domain,preferences,0.6,True
miniature-copper,9,135,27,opposing,different_domain,preferences,0.5,True
miniature-copper,9,135,28,opposing,different_domain,preferences,0.5,True
miniature-copper,9,135,29,opposing,different_domain,preferences,0.65,True
miniature-copper,9,135,30,opposing,different_domain,preferences,0.55,True
miniature-copper,9,135,31,opposing,same_domain,religion,0.92,True
miniature-copper,9,135,32,opposing,same_domain,religion,0.65,False
miniature-copper,9,135,33,opposing,same_domain,religion,0.92,True
miniature-copper,9,135,34,opposing,same_domain,religion,0.95,True
miniature-copper,9,135,35,opposing,matched,religion,0.99,False
dull-jade,3,45,1,shared,different_domain,arbitrary,0.5,True
dull-jade,3,45,2,shared,different_domain,arbitrary,0.6,True
dull-jade,3,45,3,shared,different_domain,arbitrary,0.5,True
dull-jade,3,45,4,shared,different_domain,arbitrary,0.5,True
dull-jade,3,45,5,shared,different_domain,arbitrary,0.5,False
dull-jade,3,45,6,shared,different_domain,background,0.5,True
dull-jade,3,45,7,shared,different_domain,background,0.85,False
dull-jade,3,45,8,shared,different_domain,background,0.8,True
dull-jade,3,45,9,shared,different_domain,background,0.5,False
dull-jade,3,45,10,shared,different_domain,background,0.5,True
dull-jade,3,45,11,shared,different_domain,identity,0.5,False
dull-jade,3,45,12,shared,different_domain,identity,0.95,True
dull-jade,3,45,13,shared,different_domain,identity,0.9,True
dull-jade,3,45,14,shared,different_domain,identity,0.5,True
dull-jade,3,45,15,shared,different_domain,identity,0.5,True
dull-jade,3,45,16,shared,different_domain,morality,0.5,True
dull-jade,3,45,17,shared,different_domain,morality,0.6,True
dull-jade,3,45,18,shared,different_domain,morality,0.5,True
dull-jade,3,45,19,shared,different_domain,morality,0.6,True
dull-jade,3,45,20,shared,different_domain,morality,0.65,True
dull-jade,3,45,21,shared,different_domain,politics,0.5,True
dull-jade,3,45,22,shared,different_domain,politics,0.5,True
dull-jade,3,45,23,shared,different_domain,politics,0.5,True
dull-jade,3,45,24,shared,different_domain,politics,0.5,True
dull-jade,3,45,25,shared,different_domain,politics,0.7,True
dull-jade,3,45,26,shared,different_domain,preferences,0.6,True
dull-jade,3,45,27,shared,different_domain,preferences,0.6,False
dull-jade,3,45,28,shared,different_domain,preferences,0.5,False
dull-jade,3,45,29,shared,different_domain,preferences,0.6,False
dull-jade,3,45,30,shared,different_domain,preferences,0.5,False
dull-jade,3,45,31,shared,same_domain,religion,0.92,True
dull-jade,3,45,32,shared,same_domain,religion,0.65,True
dull-jade,3,45,33,shared,matched,religion,0.99,True
dull-jade,3,45,34,shared,same_domain,religion,0.75,True
dull-jade,3,45,35,shared,same_domain,religion,0.72,True
eventual-cyan,6,90,1,shared,matched,arbitrary,0.95,True
eventual-cyan,6,90,2,shared,same_domain,arbitrary,0.55,True
eventual-cyan,6,90,3,shared,same_domain,arbitrary,0.65,False
eventual-cyan,6,90,4,shared,same_domain,arbitrary,0.35,True
eventual-cyan,6,90,5,shared,same_domain,arbitrary,0.6,True
eventual-cyan,6,90,6,shared,different_domain,background,0.55,True
eventual-cyan,6,90,7,shared,different_domain,background,0.5,True
eventual-cyan,6,90,8,shared,different_domain,background,0.65,True
eventual-cyan,6,90,9,shared,different_domain,background,0.6,False
eventual-cyan,6,90,10,shared,different_domain,background,0.5,True
